"id","portail","module","route","type","libelle","source","composants","actions","permissions","politique_registre","defauts","responsable","exigence_design","methode","revue_statique","statut","test_ui","preuve_ui","baseline","version_source"
"ACT-275f382e15ae","admin | customer | mine | owner | refinery | sonasp","sales","/sales","ACTION_JSX","{sale.sale_number}","src/pages/sales/SalesDashboard.tsx:208","src/pages/sales/SalesDashboard.tsx","","src/pages/sales/SalesDashboard.tsx:273 hasPermission(user, PERMISSIONS.SALES_CREATE) | src/pages/sales/SalesDashboard.tsx:274 hasCapability(user, CAPABILITIES.MINE_OPERATE) | src/pages/sales/SalesDashboard.tsx:274 hasCapability(user, CAPABILITIES.SONASP_PREPARE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot ventes internationales et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-277c4a34f9c7","public","authentification","/modifier-mot-de-passe","ACTION_JSX","{secretVisible ? 'Masquer la clé' : 'Saisie manuelle'}","src/components/auth/TwoFactorSetup.tsx:136","src/components/auth/TwoFactorSetup.tsx","{() => setSecretVisible((visible) => !visible)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot authentification","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-2888e44f70ed","admin | airport | mine | owner | sonasp","shipping","/freight-customs/:id","ACTION_JSX","Générer la facture","src/pages/freight/FreightCustomsDetails.tsx:198","src/pages/freight/FreightCustomsDetails.tsx","{() => setShowInvoiceModal(true)}","src/pages/freight/FreightCustomsDetails.tsx:160 [['overview', 'Vue d’ensemble'], ['lots', 'Lots et poids'], ['documents', `Documents (${documents.length})`], ...(canReadHistory ? [['history', 'Piste d’audit']] : [])].map(([value, label]) => <button type=""button"" key={ | src/pages/freight/FreightCustomsDetails.tsx:48 hasFreightCapability(user, FREIGHT_CAPABILITIES.PREPARE) | src/pages/freight/FreightCustomsDetails.tsx:49 hasFreightCapability(user, FREIGHT_CAPABILITIES.INVOICE_MANAGE) | src/pages/freight/FreightCustomsDetails.tsx:50 canReadFreightHistory(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot expéditions","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-28affb063daf","admin | owner","administration","/admin/modules","ACTION_JSX","{saving ? <Loader2 className=""sn-spin"" aria-hidden=""true"" /> : <Save aria-hidden=""true"" />} Enregistrer","src/pages/admin/ModulesManagement.tsx:179","src/pages/admin/ModulesManagement.tsx","{() => void enregistrer()}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot administration et IAM","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-28bfef225f73","admin | owner | sonasp","settings","/admin/gold-sales-settings","ACTION_JSX","Créer un paramétrage","src/pages/admin/GoldSalesSettingsPage.tsx:226","src/pages/admin/GoldSalesSettingsPage.tsx","{() => { setSelection(null); setFormOuvert(true); }}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot paramètres","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-28e54cb29c0e","CONSOMMATEUR_NON_RESOLU","TRANSVERSE_OU_ORPHELIN_A_QUALIFIER","","ACTION_JSX","Button","src/components/shipping/DocumentUploadSection.tsx:231","src/components/shipping/DocumentUploadSection.tsx","{() => handleDelete(doc.id, doc.document_url)}","","Aucune association statique résolue; conserver dans le périmètre de qualification","NON_INSPECTE_EN_UI","Lot partagé : propriétaire à affecter par orchestrateur","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-28f33a2fc4d9","admin | mine | owner | sonasp","sales","/sales/new","ACTION_JSX","{label}","src/pages/sales/SaleCreate.tsx:121","src/pages/sales/SaleCreate.tsx","{() => scrollToSection(target)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot ventes internationales et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-295ee925324f","admin | airport | customer | factory | mine | owner | refinery | sonasp","analytics | production_analytics | reports | sales_analytics","/analytics | /analytics/national | /analytics/production | /analytics/ventes | /reports","ACTION_JSX","button","src/pages/analytics/BusinessIntelligenceWorkspace.tsx:751","src/pages/analytics/BusinessIntelligenceWorkspace.tsx","{() => setFilter('region', region.id)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot partagé : propriétaire à affecter par orchestrateur","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-29a9a230834a","admin | customer | mine | owner | sonasp","sales","/payments/virtual","ACTION_JSX","Annuler","src/pages/payments/VirtualPaymentsPage.tsx:321","src/pages/payments/VirtualPaymentsPage.tsx","{() => setSelected(null)}","src/pages/payments/VirtualPaymentsPage.tsx:110 canApprove(payment) | src/pages/payments/VirtualPaymentsPage.tsx:118 canApprove(payment) | src/pages/payments/VirtualPaymentsPage.tsx:272 canViewProof(payment) | src/pages/payments/VirtualPaymentsPage.tsx:279 canApprove(payment) | src/pages/payments/VirtualPaymentsPage.tsx:32 hasSensitiveCapability(user, CAPABILITIES.FINANCE_EXECUTE) | src/pages/payments/VirtualPaymentsPage.tsx:33 hasSensitiveCapability(user, CAPABILITIES.FINANCE_RECONCILE) | src/pages/payments/VirtualPaymentsPage.tsx:90 canViewProof(payment)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot ventes internationales et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-29bfb8997b74","admin | airport | factory | mine | owner | sonasp","shipping","/shipping/preparation/:id | /shipping/preparation/:id/details","ACTION_JSX","Modifier","src/pages/shipping/ShippingPreparationDetailsEnhanced.tsx:417","src/pages/shipping/ShippingPreparationDetailsEnhanced.tsx","{() => navigate(`/shipping/preparation/${id}/edit`)}","src/pages/shipping/ShippingPreparationDetailsEnhanced.tsx:76 hasSensitiveCapability(user, CAPABILITIES.SONASP_PREPARE) | src/pages/shipping/ShippingPreparationDetailsEnhanced.tsx:77 hasSensitiveCapability(user, CAPABILITIES.SONASP_APPROVE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot expéditions","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-2a15c1bd616b","admin | customer | mine | owner | sonasp","sales","/payments","ACTION_JSX","Page suivante","src/pages/payments/InternationalPaymentsView.tsx:163","src/pages/payments/InternationalPaymentsView.tsx","{() => { setPage(currentPage + 1); setActions(null); }}","src/pages/payments/InternationalPaymentsView.tsx:170 canPaySale(actions)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot ventes internationales et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-2a5b16b928d0","admin | dgi | mine | owner | sonasp","conciliation","/conciliation/regles-fiscales","ACTION_JSX","Fermer les filtres","src/pages/fiscalite/ReglesFiscalesPage.tsx:800","src/pages/fiscalite/ReglesFiscalesPage.tsx","{() => setFiltresOuverts(false)}","src/pages/fiscalite/ReglesFiscalesPage.tsx:204 hasSensitiveCapability(user, CAPABILITIES.TAX_RULES_MANAGE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot conciliation","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-2a931daabd74","admin | dgi | dgmg | factory | mine | owner | sonasp","production","/production/daily","ACTION_JSX","Appliquer","src/pages/production/DailyProductionPage.tsx:406","src/pages/production/DailyProductionPage.tsx","{() => setFiltresOuverts(false)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot production industrielle","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-2a964929b0c4","admin | owner | sonasp","national_reserve","/national-reserve/allocations/:id/edit | /national-reserve/allocations/new","ACTION_JSX","Filtres","src/pages/inventory/ReserveAllocationForm.tsx:337","src/pages/inventory/ReserveAllocationForm.tsx","{() => setAdvanced((value) => !value)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot réserve nationale","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-2afb49fb8a83","admin | dgi | mine | owner | sonasp","conciliation","/conciliation","ACTION_JSX","button","src/pages/conciliation/ConciliationsPage.tsx:225","src/pages/conciliation/ConciliationsPage.tsx","{onClick}","src/pages/conciliation/ConciliationsPage.tsx:316 hasCapability(user, CAPABILITIES.RECONCILIATION_CREATE) | src/pages/conciliation/ConciliationsPage.tsx:317 hasCapability(user, CAPABILITIES.RECONCILIATION_EXPORT)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot conciliation","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-2b4b6b138e77","CONSOMMATEUR_NON_RESOLU","TRANSVERSE_OU_ORPHELIN_A_QUALIFIER","","ACTION_JSX","Précédent","src/components/admin/ActivityHistoryTab.tsx:291","src/components/admin/ActivityHistoryTab.tsx","{() => setPage(p => Math.max(0, p - 1))}","","Aucune association statique résolue; conserver dans le périmètre de qualification","NON_INSPECTE_EN_UI","Lot partagé : propriétaire à affecter par orchestrateur","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-2b4c56bd34fd","admin | dgi | dgmg | factory | mine | owner | sonasp","production","/production/:id","ACTION_JSX","Retour","src/pages/production/ProductionDetails.tsx:238","src/pages/production/ProductionDetails.tsx","{() => navigate('/production/daily')}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot production industrielle","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-2b67e334d819","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id","ACTION_JSX","Signaler une infraction","src/pages/artisan-minier/ArtisanMinierDetails.tsx:310","src/pages/artisan-minier/ArtisanMinierDetails.tsx","{() => navigate(`/artisan-minier/${artisan.id}/infractions/nouvelle`)}","src/pages/artisan-minier/ArtisanMinierDetails.tsx:114 isCollectorScopedUser(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-2b6ba4d6a7cd","admin | collector | comptoir | dgi | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or/:id","ACTION_JSX","Ouvrir le paiement","src/pages/artisan-minier/VenteOrDetails.tsx:282","src/pages/artisan-minier/VenteOrDetails.tsx","{() => navigate(`/artisan-minier/paiements/${vente.id}/nouveau`)}","src/pages/artisan-minier/VenteOrDetails.tsx:115 isCollectorScopedUser(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
