"id","portail","profil_role","contexte","compte_resolu","organisation","route","module","roles_registre","types_registre","capacites_registre_OR","lecture_seule_registre","national_registre","gardes_route_JSX","resultat_fonction_pure","statut_controle_serveur","statut_test_interface","statut_audit","preuve","sources","limite","baseline","version_source"
"DRT-1b8a054767f8","POR-airport","airport","TENANT_MINE_INCOHERENT","unknown","sonasp","/production/:id","production","customer | dgi | dgmg | factory | management | mine","dgi | dgmg | factory | mine | sonasp","dgi.fiscal.control | dgmg.supervise | factory.operate | mine.operate | reports.read | sonasp.prepare | sonasp.workflow.read","false","false","<ProtectedRoute allowedRoles={['factory', 'management', 'mine']}>","REFUSE:unknown-profile","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:1635 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1b8df82c411c","POR-dgi","dgi","CAPACITES_EXPLICITES_COMPLETES","dgi","dgi","/contrats/:id/modifier","gold_purchases","management","sonasp","sonasp.prepare","false","true","<ProtectedRoute allowedRoles={['management', 'mine']} requiredAnyCapabilities={MINE_CONTRACT_WRITE_CAPABILITIES} >","REFUSE:role","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:917 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1b91cc1dc194","POR-mine","mine","CAPACITES_EXPLICITES_COMPLETES","mine","sonasp","/production/:id","production","customer | dgi | dgmg | factory | management | mine","dgi | dgmg | factory | mine | sonasp","dgi.fiscal.control | dgmg.supervise | factory.operate | mine.operate | reports.read | sonasp.prepare | sonasp.workflow.read","false","false","<ProtectedRoute allowedRoles={['factory', 'management', 'mine']}>","ADMIS_PAR_REGISTRE_FRONTEND","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:1635 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1b9312941520","POR-dgi","dgi","MODULES_EXPLICITES_VIDES","dgi","dgi","/artisan-sites/:siteId","mining_sites","dgmg | management","dgmg | sonasp","","true","false","<ProtectedRoute>","REFUSE:module","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:753 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1b9d2d7d730a","POR-direction","manager","MODULES_EXPLICITES_VIDES","direction","sonasp","/inventory/add","gold_inventory","management | refinery","refinery | sonasp","","false","false","<ProtectedRoute allowedRoles={['refinery', 'management']}>","REFUSE:role","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:645 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1b9faec892e9","POR-comptoir","comptoir","CAPACITES_EXPLICITES_VIDES","unknown","comptoir","/shipping/preparation/:id/details","shipping","airport | customer | factory | management | mine","airport | factory | mine | sonasp","","true","false","<ProtectedRoute>","REFUSE:unknown-profile","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:1302 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1ba7db6588ea","POR-refinery","refinery","PROFIL_INACTIF","unknown","sonasp","/artisan-sites","mining_sites","dgmg | management","dgmg | sonasp","","true","false","<ProtectedRoute allowedRoles={['management', 'dgmg']}>","REFUSE:unknown-profile","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:744 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1baed2cf96bb","POR-mine","mine","CAPACITES_EXPLICITES_VIDES","unknown","sonasp","/artisan-minier/ventes-or/nouvelle","artisan_gold_market","customer | management","comptoir | sonasp","","false","false","<ProtectedRoute>","REFUSE:unknown-profile","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:501 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1bb08d4d72b9","POR-factory","factory","CAPACITES_EXPLICITES_VIDES","unknown","sonasp","/artisan-minier/comptoirs/:id/modifier","artisan-minier","admin | dgmg | owner","admin | dgmg | owner","","false","false","<ProtectedRoute>","REFUSE:unknown-profile","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:329 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1bb90ce316cf","POR-dgmg","dgmg","PROFIL_INACTIF","unknown","dgmg","/freight","shipping","airport | customer | factory | management | mine","airport | factory | mine | sonasp","","true","false","<ProtectedRoute>","REFUSE:unknown-profile","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:1320 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1bbed0887030","POR-dgi","dgi","TENANT_MINE_INCOHERENT","unknown","dgi","/artisan-minier/collecteurs/nouveau","artisan-minier","admin | dgmg | owner","admin | dgmg | owner","","false","false","<ProtectedRoute>","REFUSE:unknown-profile","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:324 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1bc6b2d69243","POR-refinery","refinery","CAPACITES_EXPLICITES_VIDES","unknown","sonasp","/stakeholders/depositors","stakeholders","admin | customer | management | mine","admin | mine | sonasp","","true","false","<ProtectedRoute allowedRoles={['management', 'admin', 'mine']}>","REFUSE:unknown-profile","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:1761 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1bc8db65b3b8","POR-sonasp","management","CAPACITES_EXPLICITES_COMPLETES","sonasp","sonasp","/conciliation/regles-fiscales","conciliation","admin | dgi | management | manager | mine","dgi | mine | sonasp","dgi.fiscal.control | tax.rules.manage | tax.rules.read","true","false","<ProtectedRoute allowedRoles={['management', 'admin', 'manager', 'mine', 'dgi']} requiredAnyCapabilities={[CAPABILITIES.TAX_RULES_READ, CAPABILITIES.TAX_RULES_MANAGE, CAPABILITIES.DGI_FISCAL_CONTROL]} >","ADMIS_PAR_REGISTRE_FRONTEND","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:851 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1bd2fbcac58d","POR-admin","admin","CAPACITES_EXPLICITES_COMPLETES","admin","sonasp","/audit","public-et-alias","admin | management","admin | sonasp","reports.read","true","true","<ProtectedRoute requiredPermission={PERMISSIONS.AUDIT_VIEW}>","ADMIS_PAR_REGISTRE_FRONTEND","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:1788 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1bd3c909a068","POR-customer","customer","CAPACITES_EXPLICITES_COMPLETES","collector","sonasp","/admin/workflow","settings","management","sonasp","sonasp.workflow.read","true","true","<ProtectedRoute allowedRoles={['management']}>","REFUSE:role","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:1170 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1bd5052300c3","POR-airport","airport","MODULES_EXPLICITES_VIDES","airport","sonasp","/artisan-minier/liste","artisan-minier","customer | dgmg | management","collector | comptoir | dgmg | sonasp","","true","false","<ProtectedRoute>","REFUSE:role","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:438 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1bd84ddf0a1b","POR-owner","owner","MODULES_EXPLICITES_VIDES","owner","sonasp","/artisan-minier/rapports","artisan_gold_market","customer | management","comptoir | sonasp","","true","false","<ProtectedRoute>","ADMIS_PAR_REGISTRE_FRONTEND","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:591 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1be5b7c5fbdf","POR-mine","mine","CAPACITES_EXPLICITES_COMPLETES","mine","sonasp","/production/daily","production","customer | dgi | dgmg | factory | management | mine","dgi | dgmg | factory | mine | sonasp","dgi.fiscal.control | dgmg.supervise | factory.operate | mine.operate | reports.read | sonasp.prepare | sonasp.workflow.read","false","false","<ProtectedRoute allowedRoles={['factory', 'management', 'mine', 'dgmg', 'dgi']}>","ADMIS_PAR_REGISTRE_FRONTEND","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:974 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1be673f2a09b","POR-sonasp","management","CAPACITES_EXPLICITES_COMPLETES","sonasp","sonasp","/refining","refining","customer | management | mine | refinery","mine | refinery | sonasp","","true","false","<ProtectedRoute allowedRoles={['refinery', 'management', 'mine']}>","ADMIS_PAR_REGISTRE_FRONTEND","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:1403 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1beda555cdca","POR-sonasp","management","MODULES_EXPLICITES_VIDES","sonasp","sonasp","/artisan-minier/:artisanId/infractions/:infractionId/modifier","artisan-minier","management","sonasp","","false","true","<ProtectedRoute>","REFUSE:module","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:627 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1bf425bbed98","POR-refinery","refinery","MODULES_EXPLICITES_VIDES","refinery","sonasp","/admin/transport-companies/edit/:id","public-et-alias","admin | management","admin | sonasp","referentials.manage | sonasp.prepare","false","true","<ProtectedRoute allowedRoles={['management']}>","REFUSE:role","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:1134 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"DRT-1c08371c5285","POR-comptoir","comptoir","CAPACITES_EXPLICITES_COMPLETES","comptoir","comptoir","/admin/modules","administration","admin | owner","admin | owner","referentials.manage","false","true","<ProtectedRoute allowedRoles={['management']} requiredSensitiveCapability={CAPABILITIES.REFERENTIALS_MANAGE} >","REFUSE:role","NON EXÉCUTÉ","NON EXÉCUTÉ","À TESTER","Fonction pure evaluatePrivateRouteAccess exécutée localement sur profil artificiel en mémoire; aucun compte réel/session/API","src/PrivateApp.tsx:1188 | src/components/auth/ProtectedRoute.tsx | src/lib/capabilities.ts | src/lib/routeAccessRegistry.ts","N’est pas une preuve des gardes JSX, AAL2, RLS, RPC, Storage ni des actions métier; résultats frontend à confirmer dans chaque session autorisée","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
