"id","formulaire","champ","nature","variante","libelle","controle_id","obligation_enregistrement","payload","rpc_service","stockage","transformation_relation","restitution_detail","ecart_detail","source_ui_candidat","source_payload_candidat","source_stockage_candidat","source_detail_candidat","statut","source_baseline","source_version_candidat","candidate_commit"
"MAP-SITE-aea.documentPath","SITE","aea.documentPath","METADONNEE_OU_DERIVE","Création et modification","aea.documentPath","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_site.aea_document_path","","artisanal_sites.aea_document_path","Chemin retourné par upload ; non saisi","NON_APPLICABLE_COMME_SAISIE","","src/services/artisanalSiteService.ts:158","src/services/artisanalSiteService.ts:158","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/artisanalSiteService.ts:158 (texte identique)","da4e18077083a12633c8d3e9114c4de3d4f8a57cd9ea4ee90f3eb77ee1e6d4fc","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-SITE-aea.documentName","SITE","aea.documentName","METADONNEE_OU_DERIVE","Création et modification","aea.documentName","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_site.aea_document_name","","artisanal_sites.aea_document_name","Nom de fichier retourné par upload ; non saisi","NON_APPLICABLE_COMME_SAISIE","","src/services/artisanalSiteService.ts:158","src/services/artisanalSiteService.ts:158","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/artisanalSiteService.ts:158 (texte identique)","da4e18077083a12633c8d3e9114c4de3d4f8a57cd9ea4ee90f3eb77ee1e6d4fc","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-SITE-aea.expiresOn","SITE","aea.expiresOn","METADONNEE_OU_DERIVE","Création et modification","aea.expiresOn","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","Aucun champ persistant supplémentaire","","Calcul aeaExpiryDate","Dérivé de date émission + durée mois","NON_APPLICABLE_COMME_SAISIE","","src/pages/artisanal-sites/ArtisanalSiteDetails.tsx:94","src/pages/artisanal-sites/ArtisanalSiteDetails.tsx:94","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/artisanal-sites/ArtisanalSiteDetails.tsx:94 (texte identique)","b0bbd820167c5ab44b03f0bf01573b3453b8fae8f0959666fa46c7d4555f3f55","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-SITE-assignments.user_id","SITE","assignments.user_id","METADONNEE_OU_DERIVE","Création et modification","assignments.user_id","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_assignments[].user_id","","artisanal_site_assignments.user_id","Pas de sélecteur utilisateur dans le formulaire ; référence existante préservée","NON_APPLICABLE_COMME_SAISIE","","src/services/artisanalSiteService.ts:167","src/services/artisanalSiteService.ts:167","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/artisanalSiteService.ts:167 (texte identique)","da4e18077083a12633c8d3e9114c4de3d4f8a57cd9ea4ee90f3eb77ee1e6d4fc","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-ARTISAN-id","ARTISAN","id","METADONNEE_OU_DERIVE","Création et modification","id","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_id / p_creation_id","","snp_artisans_miniers.id","Identité de dossier/idempotence ; non saisi","NON_APPLICABLE_COMME_SAISIE","","src/services/artisanDossierService.ts:41","src/services/artisanDossierService.ts:41","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/artisanDossierService.ts:41 (texte identique)","63e8bc33c7227a9ad8c184fcc9e726ea6c7d38f37b0f6c3cbf393b1d2399a14a","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-ARTISAN-expectedUpdatedAt","ARTISAN","expectedUpdatedAt","METADONNEE_OU_DERIVE","Création et modification","expectedUpdatedAt","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_expected_updated_at","","snp_artisans_miniers.updated_at","Verrou optimiste ; non saisi","NON_APPLICABLE_COMME_SAISIE","","src/services/artisanDossierService.ts:42","src/services/artisanDossierService.ts:42","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/artisanDossierService.ts:42 (texte identique)","63e8bc33c7227a9ad8c184fcc9e726ea6c7d38f37b0f6c3cbf393b1d2399a14a","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-ARTISAN-confirmTransition","ARTISAN","confirmTransition","METADONNEE_OU_DERIVE","Création et modification","confirmTransition","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_confirm_transition","","Événement/transition de rôle ; historique conservé","Confirmation explicite lors changement de rôle/exploitant","NON_APPLICABLE_COMME_SAISIE","","src/services/artisanDossierService.ts:44","src/services/artisanDossierService.ts:44","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/artisanDossierService.ts:44 (texte identique)","63e8bc33c7227a9ad8c184fcc9e726ea6c7d38f37b0f6c3cbf393b1d2399a14a","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-ARTISAN-responsable.id","ARTISAN","responsable.id","METADONNEE_OU_DERIVE","Création et modification","responsable.id","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","responsable renvoyé après RPC","","snp_artisan_responsables.id / artisan_id","Généré serveur, réutilisé pour pièces du responsable","NON_APPLICABLE_COMME_SAISIE","","src/services/artisanDossierService.ts:49","src/services/artisanDossierService.ts:49","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/artisanDossierService.ts:49 (texte identique)","63e8bc33c7227a9ad8c184fcc9e726ea6c7d38f37b0f6c3cbf393b1d2399a14a","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-ARTISAN-photo_url","ARTISAN","photo_url","METADONNEE_OU_DERIVE","Création et modification","photo_url","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","Hors artisanDossierPayload","","snp_artisans_miniers.photo_url","Héritage relu ; actualisé par le dépôt photo","NON_APPLICABLE_COMME_SAISIE","","src/lib/artisanDossier.ts:73","src/lib/artisanDossier.ts:73","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/lib/artisanDossier.ts:73 (texte identique)","b29527744e94f416f999b81cd38fa532c8c61d40845b525509f85761313df6e8","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-ARTISAN-piece_identite_url","ARTISAN","piece_identite_url","METADONNEE_OU_DERIVE","Création et modification","piece_identite_url","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","Hors artisanDossierPayload","","snp_artisans_miniers.piece_identite_url","Ancienne référence portée dans le modèle ; aucune saisie URL","NON_APPLICABLE_COMME_SAISIE","","src/lib/artisanDossier.ts:74","src/lib/artisanDossier.ts:74","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/lib/artisanDossier.ts:74 (texte identique)","b29527744e94f416f999b81cd38fa532c8c61d40845b525509f85761313df6e8","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-ARTISAN-document.metadata","ARTISAN","document.metadata","METADONNEE_OU_DERIVE","Création et modification","document.metadata","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","uploadId,artisanId,ownerKind,responsableId,fileName,mimeType","","snp_artisan_documents.id / artisan_id / owner_kind / responsable_id / nom_fichier / type_mime / taille_fichier / chemin_fichier / storage_bucket / sha256","Métadonnées dérivées du dossier/fichier ; pas des contrôles additionnels","NON_APPLICABLE_COMME_SAISIE","","src/services/artisanDocumentService.ts:68","src/services/artisanDocumentService.ts:68","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/artisanDocumentService.ts:68 (texte identique)","ddcb8c5d90bacda934005c344d741f6774a1136eecebcdb0f87eaca10218fa41","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-ARTISAN-moyen.metadata","ARTISAN","moyen.metadata","METADONNEE_OU_DERIVE","Création et modification","moyen.metadata","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_moyen_id,p_artisan_id,p_actif","","snp_artisan_moyens_paiement.id / artisan_id / actif ; verifie_le/par calculés lors revue","ID, activation/archivage et audit distincts des coordonnées","NON_APPLICABLE_COMME_SAISIE","","src/services/artisanMoyenPaiementService.ts:72","src/services/artisanMoyenPaiementService.ts:72","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/artisanMoyenPaiementService.ts:72 (texte identique)","7911dd7c5f4cc5a9d516843d67c095ce888c352333d5d81d6fb98817f7579fe0","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COLLECTEUR-id","COLLECTEUR","id","METADONNEE_OU_DERIVE","Création et modification","id","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_id","","snp_artisans_miniers.id = snp_collectors.id","Même UUID pour identité et dossier collecteur","NON_APPLICABLE_COMME_SAISIE","","src/services/collectorService.ts:102","src/services/collectorService.ts:102","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/collectorService.ts:102 (texte identique)","60b3cafcc78f7e7cbca7ab0add7d93e5709c87296c474b042b8a957ee366b7e8","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COLLECTEUR-version","COLLECTEUR","version","METADONNEE_OU_DERIVE","Création et modification","version","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_expected_version","","snp_collectors.version","Verrou optimiste ; version serveur","NON_APPLICABLE_COMME_SAISIE","","src/services/collectorService.ts:103","src/services/collectorService.ts:103","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/collectorService.ts:103 (texte identique)","60b3cafcc78f7e7cbca7ab0add7d93e5709c87296c474b042b8a957ee366b7e8","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COLLECTEUR-legacyUpdatedAt","COLLECTEUR","legacyUpdatedAt","METADONNEE_OU_DERIVE","Création et modification","legacyUpdatedAt","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_dossier.legacy_updated_at","","snp_artisans_miniers.updated_at","Seulement dossier historique version 0 ; aucune conversion implicite","NON_APPLICABLE_COMME_SAISIE","","src/services/collectorService.ts:107","src/services/collectorService.ts:107","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/collectorService.ts:107 (texte identique)","60b3cafcc78f7e7cbca7ab0add7d93e5709c87296c474b042b8a957ee366b7e8","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COLLECTEUR-type_personne","COLLECTEUR","type_personne","METADONNEE_OU_DERIVE","Création et modification","type_personne","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_dossier.identity.type_personne","","snp_artisans_miniers.type_personne","physique imposé","NON_APPLICABLE_COMME_SAISIE","","src/lib/collectorDossier.ts:15","src/lib/collectorDossier.ts:15","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/lib/collectorDossier.ts:15 (texte identique)","a94e4df74c851f5bc127600da2173c6b5dc140bda71d41da603e3b46543d33a5","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COLLECTEUR-type_artisan","COLLECTEUR","type_artisan","METADONNEE_OU_DERIVE","Création et modification","type_artisan","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_dossier.identity.type_artisan","","snp_artisans_miniers.type_artisan","collecteur imposé","NON_APPLICABLE_COMME_SAISIE","","src/lib/collectorDossier.ts:14","src/lib/collectorDossier.ts:14","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/lib/collectorDossier.ts:14 (texte identique)","a94e4df74c851f5bc127600da2173c6b5dc140bda71d41da603e3b46543d33a5","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COLLECTEUR-documents.metadata","COLLECTEUR","documents.metadata","METADONNEE_OU_DERIVE","Création et modification","documents.metadata","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","uploadId,ownerKind,documentType,title","","snp_artisan_documents ; owner_kind=artisan","Type dérivé de pièce/photo, titre imposé par formulaire","NON_APPLICABLE_COMME_SAISIE","","src/pages/collector/CollectorForm.tsx:201","src/pages/collector/CollectorForm.tsx:201","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/pages/collector/CollectorForm.tsx:201 (texte identique)","963d98140888ab8e9ec794785ad458251dfaf378d7ce235c07106e8f70761ec7","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-id","COMPTOIR","id","METADONNEE_OU_DERIVE","Création et modification","id","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_id","","snp_organizations.id = snp_comptoir_dossiers.organization_id","UUID du dossier ; code de comptoir généré serveur","NON_APPLICABLE_COMME_SAISIE","","src/services/comptoirService.ts:98","src/services/comptoirService.ts:98","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/comptoirService.ts:98 (texte identique)","2e2c3ec71c56d2f5576ce3c9ee1a99b9369892bf695a8c80730a44b8d38cbd3d","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-version","COMPTOIR","version","METADONNEE_OU_DERIVE","Création et modification","version","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_expected_version","","snp_comptoir_dossiers.version","Verrou optimiste ; non saisi","NON_APPLICABLE_COMME_SAISIE","","src/services/comptoirService.ts:113","src/services/comptoirService.ts:113","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/comptoirService.ts:113 (texte identique)","2e2c3ec71c56d2f5576ce3c9ee1a99b9369892bf695a8c80730a44b8d38cbd3d","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-organizationUpdatedAt","COMPTOIR","organizationUpdatedAt","METADONNEE_OU_DERIVE","Création et modification","organizationUpdatedAt","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_expected_organization_updated_at","","snp_organizations.updated_at","Protection des écritures concurrentes organisation","NON_APPLICABLE_COMME_SAISIE","","src/services/comptoirService.ts:114","src/services/comptoirService.ts:114","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/comptoirService.ts:114 (texte identique)","2e2c3ec71c56d2f5576ce3c9ee1a99b9369892bf695a8c80730a44b8d38cbd3d","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-requestId","COMPTOIR","requestId","METADONNEE_OU_DERIVE","Création et modification","requestId","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","p_request_id","","snp_comptoir_dossiers.last_request_id","Clé de reprise idempotente ; non saisie","NON_APPLICABLE_COMME_SAISIE","","src/services/comptoirService.ts:116","src/services/comptoirService.ts:116","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/comptoirService.ts:116 (texte identique)","2e2c3ec71c56d2f5576ce3c9ee1a99b9369892bf695a8c80730a44b8d38cbd3d","07ffc71ab9e1320df845694736a3f5af88141431"
"MAP-COMPTOIR-document.metadata","COMPTOIR","document.metadata","METADONNEE_OU_DERIVE","Création et modification","document.metadata","Aucun champ de saisie indépendant","Géré par le logiciel ou dérivé","uploadId,organizationId,documentKind,fileName,mimeType","","snp_comptoir_documents.id / organization_id / kind / file_name / path / mime_type / size_bytes / sha256","Métadonnées dérivées du fichier et du dossier","NON_APPLICABLE_COMME_SAISIE","","src/services/comptoirService.ts:135","src/services/comptoirService.ts:135","","","A_CONTROLER — correspondance statique relue ; UI_API_BASE_NON_EXECUTE","83f8c74e:src/services/comptoirService.ts:135 (texte identique)","2e2c3ec71c56d2f5576ce3c9ee1a99b9369892bf695a8c80730a44b8d38cbd3d","07ffc71ab9e1320df845694736a3f5af88141431"
