"id","portail","module","route","type","libelle","source","composants","actions","permissions","politique_registre","defauts","responsable","exigence_design","methode","revue_statique","statut","test_ui","preuve_ui","baseline","version_source"
"ACT-851cfc986d4d","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id | /artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","ACTION_JSX","Valider la carte","src/components/artisan/AffiliationDossier.tsx:622","src/components/artisan/AffiliationDossier.tsx","{() => void run( () => carteProfessionnelleService.valider(card.id), ""Carte validée. Vous pouvez maintenant confirmer son activation."", ) }","src/components/artisan/AffiliationDossier.tsx:74 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_CARDS_MANAGE, ) | src/components/artisan/AffiliationDossier.tsx:78 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_MEMBERSHIP_MANAGE, ) | src/components/artisan/AffiliationDossier.tsx:82 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_MEMBERSHIP_CONFIRM, ) | src/components/artisan/AffiliationDossier.tsx:86 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_CARDS_ACTIVATE, )","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-858529106e14","admin | dgmg | owner","artisan-minier","/artisan-minier/collecteurs/:id/modifier | /artisan-minier/collecteurs/nouveau","ACTION_JSX","Ajouter","src/pages/collector/CollectorForm.tsx:545","src/pages/collector/CollectorForm.tsx","{() => { set(""site_ids"", [...new Set([...values.site_ids, site])]); setSite(""""); }}","src/pages/collector/CollectorForm.tsx:829 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-87e3cabef325","admin | dgmg | owner | sonasp","mining_sites","/artisan-sites","ACTION_JSX","Actualiser","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx:300","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx","{refresh}","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx:142 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot sites artisanaux","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-882aa4a7670a","admin | dgmg | owner | sonasp","mining_sites","/artisan-sites","ACTION_JSX","Link","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx:654","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx","","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx:142 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot sites artisanaux","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-88385504c519","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/liste","ACTION_JSX","{activeChips.length > 0 && <em>{activeChips.length}</em>}","src/pages/artisan-minier/ArtisanMinierListe.tsx:363","src/pages/artisan-minier/ArtisanMinierListe.tsx","{() => setFiltresDeplies((ouvert) => !ouvert)}","src/pages/artisan-minier/ArtisanMinierListe.tsx:164 isComptoirScopedUser(user) | src/pages/artisan-minier/ArtisanMinierListe.tsx:165 isCollectorScopedUser(user) | src/pages/artisan-minier/ArtisanMinierListe.tsx:303 canManageMiningRegistry(user) | src/pages/artisan-minier/ArtisanMinierListe.tsx:353 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-88c06694548d","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id | /artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","ACTION_JSX","Configurer les droits","src/components/artisan/AffiliationPaymentPanel.tsx:82","src/components/artisan/AffiliationPaymentPanel.tsx","{() => setConfigure(!configure)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-89379306c1a1","admin | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or/:id/facture","ACTION_JSX","Retour à la vente","src/pages/artisan-minier/FactureVente.tsx:135","src/pages/artisan-minier/FactureVente.tsx","{() => navigate(`/artisan-minier/ventes-or/${id}`)}","src/pages/artisan-minier/FactureVente.tsx:42 isComptoirScopedUser(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-8976b4e3f500","admin | dgmg | owner","artisan-minier","/artisan-minier/comptoirs/:id | /artisan-minier/comptoirs/:id/modifier | /artisan-minier/comptoirs/nouveau","ACTION_JSX","button","src/pages/collector/ComptoirForm.tsx:227","src/pages/collector/ComptoirForm.tsx","{() => onUnstage(d.id)}","src/pages/collector/ComptoirForm.tsx:938 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-8bdf185e8afa","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id/edit | /artisan-minier/liste","ACTION_JSX","Réessayer","src/components/artisan/ArtisanMinierForm.tsx:627","src/components/artisan/ArtisanMinierForm.tsx","{async () => { try { if (savedRecord.current?.id) { setSavedDocs( await artisanDocumentService.list( savedRecord.current.id, ), ); setDocumentError(""""); } } catch { setDocumentError( ""Les documents restent indisponibles. Réessayez."", ); } }}","src/components/artisan/ArtisanMinierForm.tsx:434 canManageMiningRegistry(user) | src/components/artisan/ArtisanMinierForm.tsx:95 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_PAYMENT_METHODS_MANAGE, )","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-8c62e8a2f899","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/:venteId/nouveau","ACTION_JSX","Corriger sur la fiche de l’artisan","src/pages/artisan-minier/PaiementForm.tsx:587","src/pages/artisan-minier/PaiementForm.tsx","{() => navigate(`/artisan-minier/${vente.artisan_id}/edit`)}","src/pages/artisan-minier/PaiementForm.tsx:242 isCollectorScopedUser(user) | src/pages/artisan-minier/PaiementForm.tsx:243 hasSensitiveCapability(user, CAPABILITIES.COLLECTOR_PAYMENTS_EXECUTE) | src/pages/artisan-minier/PaiementForm.tsx:244 hasSensitiveCapability(user, CAPABILITIES.COMPTOIR_PAYMENTS_EXECUTE) | src/pages/artisan-minier/PaiementForm.tsx:244 hasSensitiveCapability(user, CAPABILITIES.FINANCE_EXECUTE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-8d3b92dc0c6f","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id","ACTION_JSX","Retour à la liste","src/pages/artisan-minier/ArtisanMinierDetails.tsx:269","src/pages/artisan-minier/ArtisanMinierDetails.tsx","{() => navigate('/artisan-minier/liste')}","src/pages/artisan-minier/ArtisanMinierDetails.tsx:114 isCollectorScopedUser(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-8d91802dc472","admin | collector | comptoir | dgi | owner | sonasp","artisan_gold_market","/artisan-minier/ventes-or/:id","ACTION_JSX","Registre","src/pages/artisan-minier/VenteOrDetails.tsx:243","src/pages/artisan-minier/VenteOrDetails.tsx","{() => navigate('/artisan-minier/ventes-or')}","src/pages/artisan-minier/VenteOrDetails.tsx:115 isCollectorScopedUser(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-8e2e4b03739f","admin | dgmg | owner","artisan-minier","/artisan-minier/collecteurs/:id/modifier | /artisan-minier/collecteurs/nouveau","ACTION_JSX","button","src/pages/collector/CollectorForm.tsx:265","src/pages/collector/CollectorForm.tsx","{() => setPending((old) => old.filter((d) => d.id !== p.id)) }","src/pages/collector/CollectorForm.tsx:829 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-8e94a1933cc8","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id | /artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","ACTION_JSX","Actualiser","src/components/artisan/AffiliationDossier.tsx:344","src/components/artisan/AffiliationDossier.tsx","{() => void run(async () => undefined, ""Statut actualisé."")}","src/components/artisan/AffiliationDossier.tsx:74 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_CARDS_MANAGE, ) | src/components/artisan/AffiliationDossier.tsx:78 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_MEMBERSHIP_MANAGE, ) | src/components/artisan/AffiliationDossier.tsx:82 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_MEMBERSHIP_CONFIRM, ) | src/components/artisan/AffiliationDossier.tsx:86 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_CARDS_ACTIVATE, )","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-8f46ecc780c9","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/liste","ACTION_JSX","Modifier","src/pages/artisan-minier/ArtisanMinierListe.tsx:590","src/pages/artisan-minier/ArtisanMinierListe.tsx","{() => navigate(`/artisan-minier/${artisan.id}/edit`)}","src/pages/artisan-minier/ArtisanMinierListe.tsx:164 isComptoirScopedUser(user) | src/pages/artisan-minier/ArtisanMinierListe.tsx:165 isCollectorScopedUser(user) | src/pages/artisan-minier/ArtisanMinierListe.tsx:303 canManageMiningRegistry(user) | src/pages/artisan-minier/ArtisanMinierListe.tsx:353 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-8fc6a292af96","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id","ACTION_JSX","Signaler une infraction","src/pages/artisan-minier/ArtisanMinierDetails.tsx:426","src/pages/artisan-minier/ArtisanMinierDetails.tsx","{() => navigate(`/artisan-minier/${artisan.id}/infractions/nouvelle`)}","src/pages/artisan-minier/ArtisanMinierDetails.tsx:114 isCollectorScopedUser(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-90ae94c01f91","admin | collector | comptoir | dgmg | owner | sonasp","artisan_gold_market","/collecte/ventes | /collecte/ventes/nouvelle","ACTION_JSX","Retour aux ventes","src/pages/collector/CollectionSalesPage.tsx:473","src/pages/collector/CollectionSalesPage.tsx","","src/pages/collector/CollectionSalesPage.tsx:250 isCollectorScopedUser(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-90d61d436b8f","comptoir | owner","portal-comptoir","/portail-comptoir/stock","ACTION_JSX","Actualiser","src/pages/comptoir/ComptoirStockPage.tsx:55","src/pages/comptoir/ComptoirStockPage.tsx","{() => void load()}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot portal-comptoir","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-92da7165f738","admin | dgmg | owner","mining_sites","/artisan-sites/:siteId/modifier | /artisan-sites/nouveau","ACTION_JSX","button","src/pages/artisanal-sites/ArtisanalSiteForm.tsx:756","src/pages/artisanal-sites/ArtisanalSiteForm.tsx","{() => navigate(`/artisan-sites/${site.id}`)}","src/pages/artisanal-sites/ArtisanalSiteForm.tsx:358 canManageMiningRegistry(user) | src/pages/artisanal-sites/ArtisanalSiteForm.tsx:395 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot sites artisanaux","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
